mode,count,acousticness,artists,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1,6,0.9653333333333332,Albert Préjean,0.5056666666666667,175284.66666666663,0.2996666666666667,0.0006775466666666666,0.2836666666666667,-13.013,0.1068,102.869,0.5346666666666666,0.0,3
0,100,0.8215199999999997,Albert Schweitzer,0.121478,320061.32,0.19278400000000004,0.8859799999999995,0.21628200000000009,-16.349440000000005,0.037607999999999996,80.03110000000002,0.10707800000000003,0.0,7
1,2,0.322,Alberta Hunter,0.685,320267.0,0.42,0.0,0.0724,-11.312999999999999,0.0931,76.839,0.774,36.0,2
1,1,0.602,Albertina Walker,0.457,550360.0,0.535,0.0,0.0486,-12.743,0.0799,98.04299999999999,0.515,25.0,8
1,1,0.6409999999999999,"Alberto ""Beto"" Zapata",0.276,237467.0,0.5720000000000001,0.0,0.2,-7.818,0.0377,77.986,0.285,68.0,1
1,2,0.977,Alberto Albertini,0.4175,260627.0,0.2175,3.1104999999999994e-05,0.1247,-13.695,0.1665,75.66550000000002,0.2245,0.5,5
1,63,0.9569047619047616,Alberto Arenas,0.5263650793650794,175653.26984126985,0.392111111111111,0.5858963968253971,0.19649206349206336,-9.144031746031748,0.06156666666666667,116.04679365079369,0.6831904761904762,0.0,2
1,19,0.8321578947368421,Alberto Beltran,0.613,168911.94736842107,0.4798421052631578,0.0042118315789473676,0.2292,-9.79842105263158,0.04884210526315789,118.94642105263159,0.7990526315789472,4.631578947368421,10
1,14,0.4934285714285714,Alberto Cortez,0.4265714285714286,212165.7142857143,0.6519999999999999,0.05729222142857144,0.20321428571428574,-4.9624285714285685,0.047942857142857134,115.04514285714286,0.5755714285714287,43.14285714285715,5
1,116,0.9683275862068964,Alberto Erede,0.3337448275862069,220804.87931034484,0.18086551724137925,0.021070423793103456,0.2468517241379311,-18.295517241379308,0.0646051724137931,101.30560344827587,0.17640000000000014,0.10344827586206896,7
1,2,0.9915,Alberto Fontán Luna,0.359,186720.0,0.4465,0.7729999999999999,0.271,-12.6565,0.06385,97.348,0.6829999999999999,0.0,7
1,24,0.9675,Alberto Gomez,0.4789166666666666,214528.75,0.08461666666666666,0.03967949666666668,0.18650833333333336,-18.211,0.07935833333333334,103.69649999999996,0.4020833333333334,0.0,1
1,8,0.8652500000000001,Alberto Martini,0.43725,138003.5,0.27525,0.6195214750000001,0.18535000000000007,-16.99225,0.04235,115.5995,0.5457500000000001,46.75,2
0,8,0.08665,Alberto Pedraza,0.6905,222843.25,0.5017499999999999,0.002240275,0.11285,-9.1145,0.16297499999999998,183.41325,0.6795,54.5,9
1,4,0.12746999999999994,Alberto Pedraza Con Su Ritmo Y Sabor,0.7305,257960.0,0.6495,0.1413,0.1069,-7.7585000000000015,0.03065,93.8155,0.8170000000000001,44.5,7
1,2,0.0908,Alberto Pedraza Islas,0.62,243413.0,0.611,0.48,0.0583,-9.196,0.171,189.195,0.747,48.0,0
1,28,0.9767142857142856,Alberto Rabagliati,0.4188928571428571,183414.3928571429,0.26017857142857137,0.43670242857142855,0.16804285714285713,-13.236428571428574,0.05050714285714286,116.69553571428568,0.4573571428571429,2.2142857142857144,0
1,5,0.02282744,Alberto Ruiz,0.7852,361843.2,0.7438,0.8303999999999998,0.10758,-6.4259999999999975,0.0852,127.2046,0.4548,5.0,7
1,3,0.9486666666666668,Alberto Ruiz Lavadenz,0.632,180018.66666666663,0.4626666666666667,0.6423333333333333,0.2973333333333334,-13.025333333333334,0.0497,100.20666666666666,0.7436666666666666,1.3333333333333333,1
1,12,0.7088333333333333,Alberto Vazquez,0.4685,179762.16666666663,0.4773333333333333,2.859e-05,0.1811,-7.677,0.05243333333333334,122.48966666666668,0.441,51.16666666666666,7
1,6,0.4156,Alberto Y Roberto,0.7020000000000001,205728.66666666663,0.5793333333333334,0.0,0.08756666666666668,-7.199666666666666,0.03253333333333334,139.34400000000002,0.745,53.33333333333334,7
1,2,0.9865,Albino Gaggi,0.255,313513.0,0.1557,0.1022015,0.1845,-17.143,0.0429,102.5955,0.0967,0.0,10
0,8,0.033839999999999995,Alborosie,0.742,205239.25,0.7352500000000001,5.05e-07,0.34797500000000003,-5.448499999999999,0.25675,126.55925000000002,0.72525,56.0,6
0,4,0.00045565,Alcatrazz,0.4505,239302.5,0.8909999999999999,0.0004825,0.19315,-7.236999999999999,0.08904999999999999,126.0855,0.495,33.0,11
1,8,0.95775,Alceo Galliera,0.27875,532403.25,0.114075,0.7476266750000001,0.1177625,-19.898375,0.0452625,94.519,0.095775,4.375,5
0,2,0.11800000000000001,Alceu Valença,0.64,233960.0,0.8140000000000001,0.0,0.223,-6.7010000000000005,0.13699999999999998,134.221,0.782,61.0,11
1,2,0.8759999999999999,Alcides Briceño,0.40700000000000003,203173.0,0.304,0.14400000000000002,0.0928,-16.619,0.0542,119.22,0.419,0.0,9
1,2,0.638,Alcides Caminha,0.6459999999999999,243687.0,0.3365,0.25056500000000004,0.14650000000000002,-15.2855,0.05165,130.262,0.5529999999999999,29.0,6
1,86,0.7925813953488371,Alcoholics Anonymous,0.6927441860465119,780712.4651162791,0.2338604651162789,0.0,0.2407441860465117,-18.55486046511628,0.961651162790698,105.4342558139535,0.5868139534883717,0.04651162790697674,0
1,2,0.987,Alda Noni,0.4465,209876.0,0.0723,0.3215,0.0852,-17.456,0.06055,112.0165,0.1539,0.0,3
0,13,0.9653076923076924,Aldenhoff,0.2324615384615385,220451.3076923077,0.1559846153846154,0.13111346153846154,0.5058461538461538,-23.24561538461539,0.06393846153846154,96.33823076923076,0.141,0.0,2
1,4,0.97475,Aldo Bertocci,0.3725,174309.75,0.123825,0.01424155,0.24675,-19.93875,0.061625,116.27674999999998,0.17420000000000002,0.0,5
1,2,0.972,Aldo Campoamor,0.46799999999999997,172800.0,0.4325,0.3795,0.3815,-11.5645,0.04515,115.9545,0.7170000000000001,0.0,11
1,2,0.9425,Aldo Campoamor & Hector Insua,0.436,173847.0,0.3285,0.395045,0.332,-13.743,0.04495,121.1285,0.5985,0.0,3
0,2,0.9940000000000001,Aldo Ciccolini,0.45399999999999996,261933.0,0.0172,0.882,0.085,-34.468,0.0711,126.986,0.335,50.0,11
1,2,0.992,Aldo Dona & Elena Beltrami con Orchestra Pippo Barzizza,0.638,184747.0,0.142,0.617,0.18600000000000005,-23.342,0.0628,137.106,0.836,0.0,0
1,1,0.972,Aldo Donà,0.5920000000000001,184267.0,0.457,0.00375,0.247,-12.552999999999999,0.0496,129.446,0.938,0.0,0
1,2,0.02475,Aldo Marin,0.7464999999999999,415757.5,0.78,0.326206,0.1071,-9.614,0.06905,117.053,0.6910000000000001,24.5,10
1,2,0.861,Aldo Monges,0.46299999999999997,235267.0,0.35100000000000003,0.000101,0.10099999999999999,-11.302999999999999,0.0326,89.72399999999998,0.365,39.0,4
1,16,0.09609962500000002,Aldo Nova,0.3866250000000001,241339.875,0.784,5.22375e-05,0.10109999999999998,-6.768375,0.07011250000000001,125.055875,0.551,31.75,0
1,13,0.9682307692307692,Aldo Protti,0.3792307692307693,171344.6923076923,0.23326923076923084,0.01486665384615385,0.32193076923076924,-17.143538461538462,0.07431538461538463,91.48776923076922,0.1858384615384616,0.2307692307692308,7
1,4,0.6775,Aldo Trujillo,0.7340000000000001,159527.5,0.5035000000000001,0.000131335,0.115,-7.2175,0.055,128.6245,0.8799999999999999,69.0,10
0,2,0.00108,Ale M. Z.,0.797,402625.0,0.742,0.8959999999999999,0.11199999999999999,-6.245,0.0775,128.006,0.713,0.0,4
1,2,0.9009999999999999,Aleanne Francois,0.595,60333.0,0.0386,0.0117,0.7240000000000001,-22.621,0.363,85.29899999999998,0.8109999999999999,1.0,7
1,10,0.9320000000000002,"Alec ""Guitar Slim"" Seward",0.55,167698.8,0.27484000000000003,0.0024698000000000003,0.14082,-14.698,0.05227999999999999,101.4162,0.5912,0.0,5
0,23,0.6288695652173911,Alec Benjamin,0.6688695652173915,183710.08695652173,0.5833043478260869,0.00011640434782608702,0.17256521739130434,-6.019347826086955,0.06150434782608695,119.07278260869562,0.5649999999999998,71.65217391304348,11
1,8,0.9915,Alec Redshaw,0.49525,159363.0,0.068075,3.495e-06,0.1315,-17.189999999999998,0.09295,100.9575,0.45225,0.0,7
1,2,0.951,Alec Wilder,0.1106,273947.0,0.1565,0.8905,0.10575,-17.93,0.0399,79.685,0.03585,6.5,2
0,2,0.8420000000000001,Aled Jones,0.358,206733.0,0.185,0.0059,0.07,-14.487,0.0306,98.771,0.0956,49.0,2
1,4,0.0867,Alee,0.531,176464.0,0.977,1.4000000000000007e-05,0.345,-3.5460000000000003,0.2585,156.47299999999996,0.2175,0.0,11
1,4,0.7064999999999999,Alegre All Stars,0.5275,385401.5,0.782,0.05151195,0.4048000000000001,-5.9115,0.0816,105.0165,0.8240000000000001,18.0,2
1,38,0.23832894736842106,Alejandra Guzman,0.5701052631578949,235605.5263157895,0.6186842105263156,0.00011980578947368423,0.25904210526315785,-9.211684210526316,0.033889473684210525,131.11300000000006,0.5261578947368419,51.78947368421053,7
1,20,0.9239999999999996,Alejandra Zambrini,0.4983999999999998,184276.7,0.16779000000000002,1.8326e-05,0.13618,-14.2816,0.10854,105.1949,0.4453999999999999,0.0,2
0,2,0.129,"Alejandro ""Mosty"" Patiño",0.71,373960.0,0.88,0.0,0.0935,-3.16,0.21100000000000002,102.166,0.826,60.0,5
1,2,0.9520000000000001,Alejandro Algara,0.354,209453.0,0.21899999999999997,4.2499999999999996e-05,0.21899999999999997,-16.141,0.0369,106.01899999999999,0.32,25.0,5
1,2,0.47700000000000004,Alejandro Cardona,0.47600000000000003,144289.0,0.687,0.747,0.16399999999999998,-7.909,0.07400000000000001,147.681,0.79,4.0,0
1,2,0.00149,Alejandro Escovedo,0.48100000000000004,207840.0,0.831,0.000389,0.262,-5.3870000000000005,0.0427,140.542,0.506,41.0,2
1,64,0.5919843749999999,Alejandro Fernández,0.5608124999999996,217095.21875,0.43985937500000016,0.00014140343750000006,0.19878593749999995,-9.067265625000006,0.0420328125,123.89603125000004,0.526125,55.53125,10
1,2,0.868,Alejandro Filio,0.5489999999999999,230533.0,0.0843,9.06e-06,0.0975,-17.590999999999998,0.0396,149.813,0.539,55.0,0
1,2,0.348,Alejandro Lerner,0.633,234893.0,0.4370000000000001,0.0,0.12,-10.175,0.0261,120.075,0.322,53.0,3
1,44,0.3819545454545456,Alejandro Sanz,0.5538636363636363,272211.5909090909,0.6438804545454547,0.019322531363636368,0.1516227272727273,-6.6023409090909055,0.045147727272727284,118.01015909090908,0.4498409090909093,57.31818181818182,2
1,4,0.994,Aleko Efendi,0.3315,181234.0,0.399,0.5765,0.6104999999999999,-9.4985,0.0426,103.336,0.30100000000000005,0.0,8
1,24,0.6012566666666667,Alekos Dimou,0.3416666666666666,260595.66666666663,0.40691666666666665,0.0006847733333333332,0.19935833333333333,-8.653500000000001,0.03659166666666667,113.11675,0.4808250000000001,0.0,0
1,6,0.83,Alekos Kitsakis,0.5479999999999999,224084.66666666663,0.4326666666666666,0.0004846666666666666,0.20566666666666664,-10.795000000000002,0.03996666666666667,100.89933333333332,0.8290000000000001,0.0,6
1,2,0.0042899999999999995,Aleks Nikolov,0.8029999999999999,396235.0,0.528,0.7979999999999999,0.0996,-9.523,0.0711,126.01899999999999,0.218,0.0,7
1,13,0.31752307692307685,Aleks Syntek,0.6277692307692307,259859.38461538465,0.665076923076923,0.00019411692307692304,0.2957846153846155,-6.380538461538463,0.03555384615384615,123.62915384615387,0.6283076923076922,60.53846153846154,0
1,2,0.992,Aleksis Zoympas-Violi,0.284,199133.0,0.29100000000000004,0.888,0.11800000000000001,-14.515,0.0413,94.89,0.287,0.0,7
0,2,0.996,Alena Cherny,0.376,296480.0,0.00579,0.9440000000000001,0.0882,-31.615,0.0576,71.827,0.0369,63.0,5
1,4,0.0006172,Alesana,0.3085,243726.5,0.9665,0.0359109,0.3365,-4.334,0.13045,148.7315,0.199,49.0,11
1,26,0.9486923076923072,Alessandra De Negri,0.5633846153846153,183439.76923076922,0.06733846153846154,0.0002895607692307692,0.09732307692307694,-18.938384615384614,0.06554615384615384,105.03692307692306,0.4456769230769232,0.0,9
1,1,0.98,Alessandro Corbelli,0.45,189333.0,0.261,0.000965,0.0686,-16.633,0.0798,136.941,0.29600000000000004,33.0,4
0,1,0.993,Alessandro Marcello,0.466,169053.0,0.0111,0.9209999999999999,0.08800000000000001,-33.558,0.0363,90.538,0.171,37.0,2
1,2,0.515,Alessandro Safina,0.27699999999999997,218800.0,0.331,6.26e-05,0.111,-9.292,0.0373,133.233,0.256,50.0,5
0,1,0.9940000000000001,Alessandro Scarlatti,0.318,125347.0,0.0599,2.46e-06,0.13699999999999998,-21.604,0.0613,79.028,0.091,0.0,7
0,4,0.4625,Alessi Brothers,0.6649999999999999,193006.5,0.3365,3.985e-05,0.11595,-12.582,0.03305,130.59449999999998,0.475,51.5,11
1,26,0.2861923076923077,Alessia Cara,0.518,209221.03846153847,0.6024230769230768,1.005653846153846e-05,0.1628230769230769,-6.344115384615388,0.13337307692307696,107.7365,0.4178846153846154,68.46153846153847,9
1,2,0.987,Alessio Bax,0.29600000000000004,220773.0,0.0435,0.857,0.0786,-29.73,0.0411,72.282,0.0302,61.0,0
1,14,0.09230971428571426,Alesso,0.5605714285714286,227535.1428571429,0.7797857142857144,0.08691617928571428,0.1732642857142857,-4.662285714285714,0.048471428571428575,123.85314285714284,0.3955714285714286,63.92857142857143,2
1,4,0.0004021,Alestorm,0.4925000000000001,212420.0,0.911,2.9350000000000005e-05,0.1889,-3.911,0.103,135.05400000000003,0.6895,47.0,10
1,6,0.7363333333333334,Alex & Sierra,0.4843333333333333,218337.66666666663,0.335,0.0,0.11786666666666665,-7.504333333333332,0.03253333333333333,125.30066666666669,0.2613333333333333,67.66666666666667,0
1,2,0.0685,Alex Banin,0.809,252779.0,0.613,0.0,0.107,-8.402000000000001,0.175,104.991,0.562,68.0,2
1,1,0.585,Alex Boniello,0.542,217013.0,0.537,0.0,0.107,-7.787000000000001,0.364,180.392,0.679,51.0,0
0,1,0.345,Alex Brightman,0.534,235286.0,0.754,0.0,0.248,-5.937,0.221,93.646,0.7020000000000001,66.0,5
1,11,0.4638181818181818,Alex Bueno,0.7123636363636364,290192.63636363635,0.5645454545454545,0.00027019999999999995,0.1321090909090909,-10.072363636363637,0.043036363636363636,139.74045454545455,0.8290909090909091,47.0,7
1,2,0.8270000000000001,Alex Bueno y Su Orquesta,0.48200000000000004,330919.0,0.445,2.73e-06,0.0716,-15.315999999999999,0.0409,160.379,0.861,55.0,3
1,6,0.217,Alex Bugnon,0.61,352533.33333333326,0.539,0.32569999999999993,0.13813333333333333,-11.107999999999999,0.031266666666666665,85.18733333333333,0.7146666666666667,32.666666666666664,4
0,1,0.00953,Alex C.,0.58,215107.0,0.865,8.79e-05,0.13699999999999998,-5.292999999999998,0.0346,139.997,0.429,44.0,3
1,10,0.44536,Alex Campos,0.4444,329085.6,0.6594000000000001,8.464e-06,0.7218,-5.7402,0.04108,138.23859999999996,0.2206,56.0,0
0,2,0.0112,Alex Clare,0.584,256560.0,0.7120000000000001,1.05e-06,0.114,-4.311,0.0395,126.04299999999999,0.28600000000000003,59.0,11
0,2,0.00329,Alex DB,0.8,360013.0,0.489,0.8909999999999999,0.0585,-7.254,0.0575,128.005,0.244,0.0,11
1,2,0.000176,Alex Denada,0.799,226000.0,0.862,0.895,0.09300000000000001,-7.811,0.0657,127.98700000000001,0.38299999999999995,0.0,1
1,2,0.177,Alex Ebert,0.5489999999999999,260920.0,0.4970000000000001,0.00605,0.20600000000000002,-8.385,0.0796,80.48899999999998,0.385,49.0,5
0,3,0.9183333333333332,Alex Foster,0.631,125341.33333333331,0.1491,4.13e-06,0.1073,-16.911666666666665,0.11723333333333336,104.16833333333334,0.4283333333333334,1.3333333333333333,3
0,6,0.5082333333333333,Alex G,0.6703333333333333,166071.0,0.4890000000000001,0.4107293333333333,0.11766666666666666,-9.907333333333334,0.04076666666666666,107.457,0.4070000000000001,50.0,4
1,4,0.24557500000000004,Alex Gargolas,0.774,196617.25,0.7872499999999999,0.0124347675,0.2486,-7.4017500000000025,0.06762499999999999,98.4775,0.72975,58.75,4
1,1,0.0015,Alex Gaudino,0.627,223112.0,0.9540000000000001,0.000814,0.292,-4.803999999999999,0.0425,128.016,0.312,72.0,2
0,3,0.003079666666666667,Alex Guesta,0.7783333333333333,245806.33333333328,0.8656666666666668,0.4270000000000001,0.4586666666666666,-5.039,0.17333333333333334,124.029,0.6343333333333333,0.6666666666666666,10
0,2,0.593,Alex Hope,0.39,211817.0,0.536,0.0,0.115,-7.5360000000000005,0.0384,129.997,0.212,59.0,6
1,2,0.8290000000000001,Alex Isley,0.34,315102.0,0.18,0.0,0.10800000000000001,-17.465999999999998,0.0404,88.816,0.256,47.0,6
1,2,0.003399,Alex Kenji,0.754,275219.5,0.8155000000000001,0.6695,0.27275,-4.7275,0.052000000000000005,125.503,0.5469999999999999,25.5,2
1,1,0.132,Alex Klingle,0.39299999999999996,201231.0,0.755,6.02e-06,0.215,-5.191,0.0709,129.814,0.374,0.0,3
1,20,0.7714,Alex Lacamoire,0.4071000000000001,288113.3,0.35334999999999994,2.412800000000001e-05,0.14123000000000002,-10.2436,0.061089999999999964,114.7619,0.3048,43.7,0
1,2,0.5329999999999999,Alex Manga,0.614,272533.0,0.545,0.0,0.106,-9.808,0.0564,146.071,0.8270000000000001,63.0,10
0,1,0.0138,Alex Natale DJ,0.8540000000000001,223070.0,0.871,0.000725,0.11599999999999999,-5.771,0.0528,122.963,0.7090000000000001,49.0,5
0,3,0.3132333333333333,Alex Newell,0.6536666666666667,188731.33333333328,0.7976666666666667,6.6e-07,0.22786666666666666,-3.814666666666668,0.06663333333333334,123.38466666666666,0.5903333333333335,64.0,0
1,1,0.33799999999999997,Alex Norton,0.547,137853.0,0.741,0.0,0.0602,-8.787,0.125,120.875,0.495,47.0,7
1,5,0.8282,Alex Orbison,0.4466,170018.6,0.3614000000000001,0.07493999999999999,0.09424000000000002,-9.0124,0.029319999999999995,101.7206,0.28300000000000003,31.4,2
0,4,0.0010715,Alex Pro,0.6935,209558.5,0.5760000000000001,1.905e-06,0.33,-7.039499999999999,0.04655,170.7985,0.9395,54.5,6
0,4,0.20225,Alex Rose,0.733,344817.0,0.5925,6.9775e-06,0.2048,-5.81625,0.094975,123.50499999999998,0.5165,73.25,5
1,4,0.924,Alex Somers,0.12335,431986.5,0.247,0.9740000000000001,0.255,-17.0605,0.04095,95.416,0.0374,43.0,7
1,1,0.0618,Alex Spanador Mosely,0.733,204147.0,0.605,0.0366,0.251,-11.012,0.0836,104.97,0.9,58.0,2
1,15,0.4129025333333333,Alex Turner,0.4712666666666667,207468.26666666663,0.4777333333333333,0.08592551666666662,0.21364,-11.897266666666667,0.038666666666666655,111.72526666666668,0.4280666666666667,47.46666666666667,0
1,8,0.5105,Alex Ubago,0.5494999999999999,290453.5,0.50625,0.0,0.11725,-6.9507499999999975,0.037575,122.2955,0.30975,59.625,0
0,2,0.0301,Alex Van Halen,0.353,346533.0,0.52,0.7879999999999999,0.134,-9.344,0.0275,167.794,0.0628,41.0,7
1,2,0.0442,Alex Wiley,0.599,242755.0,0.8170000000000001,0.0,0.115,-5.4979999999999976,0.0779,136.32,0.494,48.0,1
1,1,0.0151,Alex Young,0.85,383321.0,0.705,0.8540000000000001,0.0882,-4.274,0.0438,126.00399999999999,0.40399999999999997,0.0,3
1,6,0.8913333333333332,Alex de Grassi,0.523,239475.66666666663,0.20600000000000002,0.797,0.0787,-18.08033333333333,0.04906666666666667,120.03833333333336,0.254,31.33333333333333,4
1,1,0.0133,Alexa Vega,0.635,203827.0,0.685,5.78e-06,0.111,-6.7070000000000025,0.0353,94.979,0.48200000000000004,49.0,0
1,8,0.486,Alexander 'Skip' Spence,0.3720000000000001,179566.75,0.5025000000000001,0.00148125,0.26230000000000003,-11.994000000000002,0.04422500000000002,80.48174999999998,0.5155,24.5,2
1,2,0.884,Alexander 23,0.629,184638.0,0.306,0.0776,0.124,-11.735,0.0424,76.994,0.191,83.0,1
1,2,0.228,Alexander Acha,0.5329999999999999,233493.0,0.5589999999999999,0.0,0.217,-6.574,0.0321,136.037,0.284,71.0,2
1,20,0.94465,Alexander Borodin,0.29709500000000005,268744.7,0.197575,0.6832848000000001,0.20105000000000006,-18.95075,0.04046000000000001,102.01275,0.19981,22.1,9
0,1,0.927,Alexander Briger,0.204,207267.0,0.0331,0.825,0.0954,-24.044,0.0487,116.2,0.0547,67.0,2
1,1,0.92,Alexander Courage,0.248,64693.0,0.258,0.9470000000000001,0.35700000000000004,-15.43,0.0354,73.336,0.152,19.0,10
1,7,0.9598571428571429,Alexander Glazunov,0.20415714285714284,288346.71428571426,0.08678571428571427,0.4908,0.14724285714285715,-24.490571428571428,0.04751428571428571,91.61557142857143,0.12702857142857146,19.571428571428573,1
1,2,0.00394,Alexander Gorya,0.846,249687.0,0.664,0.585,0.0774,-8.642000000000001,0.135,123.98299999999999,0.696,0.0,7
1,2,0.9790000000000001,Alexander Gretchaninov,0.237,228907.0,0.0735,0.0013800000000000002,0.0933,-22.04,0.0378,99.61399999999999,0.16699999999999998,0.0,7
1,16,0.7978749999999999,Alexander Hanson,0.33724999999999994,208098.25,0.22235,0.8076250000000001,0.09815000000000004,-18.482375,0.0381125,106.398,0.31125,38.5,7
1,4,0.95675,Alexander Hilsberg,0.238,575283.25,0.110275,0.544,0.22645,-21.583,0.043525,95.22725,0.12185,0.0,3
1,4,0.0304,Alexander King,0.64,218740.0,0.727,0.0,0.266,-6.4579999999999975,0.14265,82.50549999999998,0.4445,54.5,6
0,1,0.993,Alexander Kipnis,0.313,225000.0,0.21,0.276,0.345,-22.787,0.0544,64.85300000000001,0.374,0.0,4
1,2,0.9675,Alexander Klinger,0.3175,205126.5,0.11245,0.461215,0.17800000000000002,-18.7845,0.04425,131.3495,0.19885,51.5,10
0,2,0.8640000000000001,Alexander Malter,0.47600000000000003,647973.0,0.0007070000000000001,0.299,0.10400000000000001,-36.606,0.16399999999999998,68.311,0.27,52.0,11
0,1,0.983,Alexander Melnikov,0.18600000000000005,462533.0,0.00228,0.945,0.0718,-38.863,0.0424,78.426,0.0392,52.0,0
1,1,0.995,Alexander Muir,0.42,196000.0,0.0984,0.11699999999999999,0.138,-19.956,0.0292,95.99700000000001,0.545,21.0,10
1,31,0.1975004516129032,Alexander O'Neal,0.714258064516129,315784.4516129032,0.5657419354838709,0.012380157419354842,0.1960387096774194,-13.120612903225807,0.0370258064516129,107.65370967741941,0.6577741935483871,37.83870967741935,11
1,1,0.9890000000000001,Alexander Oliver,0.218,156400.0,0.11,0.0902,0.114,-24.476999999999997,0.0502,77.795,0.0371,22.0,7
1,2,0.991,Alexander Peskanov,0.406,189907.0,0.226,0.882,0.245,-22.866,0.0477,116.26700000000001,0.937,44.0,8
0,2,0.868,Alexander Rahbari,0.191,212733.0,0.307,0.809,0.0605,-14.959000000000001,0.0343,63.78100000000001,0.0615,31.0,1
0,2,0.0099,Alexander Robotnick,0.8590000000000001,420653.0,0.413,0.735,0.0464,-13.888,0.0617,120.499,0.9540000000000001,34.0,0
0,2,0.76,Alexander Rosenbaum,0.493,215890.0,0.10099999999999999,0.0,0.11,-19.62,0.0787,88.92299999999999,0.623,40.0,7
0,3,0.5926666666666667,Alexander Rybak,0.6106666666666668,183764.0,0.7243333333333334,0.00038840000000000017,0.25166666666666665,-6.143999999999999,0.06266666666666666,111.32800000000002,0.6196666666666667,44.66666666666666,2
1,30,0.9811666666666669,Alexander Schneider,0.3059,584998.7,0.16317333333333334,0.8943333333333336,0.13700666666666667,-18.21273333333334,0.03702,101.9685333333333,0.2346300000000001,1.6,0
1,2,0.99,Alexander Schneider Quintet,0.336,489000.0,0.25,0.924,0.14,-14.6,0.0344,91.992,0.38299999999999995,0.0,0
1,2,0.993,Alexander Scholuch,0.22699999999999998,243704.0,0.183,0.395,0.126,-18.757,0.0421,68.405,0.0971,1.0,6
1,38,0.9751315789473683,Alexander Schreiner,0.21176578947368416,142317.84210526315,0.1175473684210526,0.10358236789473683,0.16668421052631574,-21.85802631578948,0.033405263157894736,102.47284210526314,0.2850842105263158,16.105263157894736,7
1,124,0.9845725806451612,Alexander Scriabin,0.34710483870967745,157759.89516129033,0.12812346774193548,0.8699135483870968,0.1846806451612903,-23.572169354838714,0.051035483870967735,89.61619354838713,0.1841540322580645,3.806451612903226,6
1,2,0.9640000000000001,Alexander String Quartet,0.152,431293.0,0.0667,0.47100000000000003,0.0886,-23.263,0.039,96.057,0.0686,53.0,7
0,11,0.972818181818182,Alexander Zakin,0.2726363636363636,435749.2727272727,0.1966,0.6253636363636365,0.1262090909090909,-16.453909090909093,0.040854545454545456,95.791,0.11765454545454546,0.0,7
1,2,0.225,Alexandra,0.932,307200.0,0.772,3.24e-06,0.17600000000000002,-3.5989999999999998,0.0369,135.063,0.863,67.0,0
0,2,0.0276,Alexandra Stan,0.72,195105.0,0.925,0.00023799999999999998,0.14,-4.165,0.0511,127.00399999999999,0.7809999999999999,62.0,4
1,2,0.9740000000000001,Alexandre Brailowsky,0.5329999999999999,190893.0,0.159,0.6970000000000001,0.0924,-21.616,0.038,115.374,0.8490000000000001,0.0,2
1,28,0.8045357142857145,Alexandre Desplat,0.28458571428571416,169447.10714285713,0.1369714285714286,0.9182857142857148,0.11146428571428572,-24.03267857142858,0.04184285714285714,100.46467857142856,0.11816428571428575,47.64285714285714,1
1,4,0.502,Alexandre Pires,0.524,259206.5,0.6044999999999999,1.39e-06,0.15750000000000006,-8.5885,0.039900000000000005,134.5885,0.4845,58.0,7
0,1,0.963,Alexandre Tansman,0.408,205413.0,0.0511,0.8440000000000001,0.10400000000000001,-28.572,0.036000000000000004,77.251,0.29100000000000004,6.0,4
0,15,0.9917333333333336,Alexandre Tharaud,0.3319333333333333,261706.6,0.060709333333333323,0.9128,0.10682666666666668,-25.826,0.04743333333333333,95.78693333333332,0.12622666666666665,53.06666666666667,7
1,2,0.9940000000000001,Alexei Lubimov,0.20199999999999999,531827.0,0.0048,0.938,0.0772,-37.422,0.0397,68.527,0.195,48.0,10
0,1,0.247,Alexi,0.826,376027.0,0.82,0.0,0.106,-4.99,0.242,93.994,0.764,52.0,11
1,12,0.8698333333333333,Alexi Murdoch,0.57,320469.0,0.2818333333333333,0.431805,0.09603333333333336,-16.55866666666667,0.03771666666666667,120.59250000000002,0.32299999999999995,52.33333333333334,7
1,2,0.0912,Alexis,0.795,186867.0,0.8909999999999999,0.0,0.332,-4.124,0.18899999999999997,95.031,0.384,44.0,0
1,2,0.996,Alexis Ffrench,0.431,115227.0,0.0775,0.9329999999999999,0.0806,-23.964000000000002,0.0706,64.86,0.29,52.0,4
1,2,0.835,Alexis Korner's Blues Incorporated,0.5489999999999999,181373.0,0.207,0.5670000000000001,0.0849,-12.715,0.0431,127.439,0.33299999999999996,43.0,7
1,1,0.39399999999999996,Alexis La Bestia,0.768,416129.0,0.6709999999999999,0.0,0.179,-7.778,0.318,123.943,0.446,61.0,2
0,2,0.0467,Alexis Roberts,0.8240000000000001,210547.0,0.745,3.2899999999999987e-05,0.198,-5.49,0.0755,125.01299999999999,0.888,69.0,11
1,3,0.9303333333333332,Alexis Vlassof Chorus,0.1396666666666667,419988.0,0.29600000000000004,0.2419000000000001,0.43,-14.950666666666667,0.039766666666666665,113.892,0.0999,0.0,10
1,6,0.992,Alexis Weissenberg,0.31299999999999994,333258.0,0.007570000000000001,0.8983333333333333,0.0666,-28.499666666666673,0.05106666666666667,98.163,0.037000000000000005,51.66666666666666,1
